,DATETIME,mark,LATITUDE_MDSS_deg,LONGITUDE_MDSS_deg,TWD_MDSS_deg,TWS_MDSS_km_h_1
17359,2026-01-18 05:38:15+00:00,M1,-32.0690398123115,115.72772863693518,210.98678548539698,30.851279999999996
17360,2026-01-18 05:38:16+00:00,M1,-32.0690392758697,115.7277309000494,211.4119693594164,30.90312
17361,2026-01-18 05:38:17+00:00,M1,-32.06903942674396,115.72773108445122,211.7954039124732,30.957119999999996
17362,2026-01-18 05:38:18+00:00,M1,-32.06903909146786,115.727732727304,212.1272011474958,31.02192
17363,2026-01-18 05:38:19+00:00,M1,-32.0690402984619,115.7277334649118,212.39307840205055,31.086720000000003
17364,2026-01-18 05:38:20+00:00,M1,-32.069041589275,115.7277325093742,212.68092898342837,31.2588
17365,2026-01-18 05:38:21+00:00,M1,-32.06904403679072,115.7277324926104,212.8940702536088,31.455360000000002
17366,2026-01-18 05:38:22+00:00,M1,-32.06904378533366,115.72773262672122,213.0720542008728,31.4784
17367,2026-01-18 05:38:23+00:00,M1,-32.06904581375422,115.72773014567781,213.20389416180902,31.362479999999998
17368,2026-01-18 05:38:24+00:00,M1,-32.06904571317136,115.72772919014079,213.324747459334,31.30632
17369,2026-01-18 05:38:25+00:00,M1,-32.0690455958247,115.727729424834,213.39835810419018,31.333679999999998
17370,2026-01-18 05:38:26+00:00,M1,-32.06904584728182,115.72772783227298,213.41593676564804,31.25376
17371,2026-01-18 05:38:27+00:00,M1,-32.069044623523936,115.72772741317739,213.380779442732,31.125600000000002
17372,2026-01-18 05:38:28+00:00,M1,-32.06904246099294,115.7277284022422,213.27970213934742,30.689999999999998
17373,2026-01-18 05:38:29+00:00,M1,-32.06904319860042,115.7277262061834,213.169835505234,30.320639999999997
17374,2026-01-18 05:38:30+00:00,M1,-32.069041522219784,115.7277267929164,213.0896328623308,30.08664
17375,2026-01-18 05:38:31+00:00,M1,-32.06904153898358,115.7277285698802,213.00393688772243,29.880000000000003
17376,2026-01-18 05:38:32+00:00,M1,-32.06904165633024,115.72772940807019,213.01052888576896,29.41344
17377,2026-01-18 05:38:33+00:00,M1,-32.069041790440686,115.72772825136799,213.09402752769537,28.943279999999998
17378,2026-01-18 05:38:34+00:00,M1,-32.06904175691308,115.72772798314719,213.1181981872006,28.4904
17379,2026-01-18 05:38:35+00:00,M1,-32.069040969014154,115.72773043066259,212.90725424970242,28.11384
17380,2026-01-18 05:38:36+00:00,M1,-32.06904386915266,115.7277270946652,212.7391582995086,27.95328
17381,2026-01-18 05:38:37+00:00,M1,-32.069043181836584,115.72772821783998,212.65456099124123,27.94536
